#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3
sp|P30041|PRDX6_HUMAN	0.3169642857142857	0.35267857142857145	0.33035714285714285	0.3482142857142857	0.3169642857142857	0.3348214285714286	0.48660714285714285	0.19196428571428573	0.3214285714285715	0.45089285714285715	0.20089285714285715	0.34821428571428564	0.5669642857142857	0.30357142857142855	0.12946428571428575	0.4330357142857143	0.25	0.3169642857142857	0.32589285714285715	0.24107142857142858	0.4330357142857142	0.4017857142857143	0.3482142857142857	0.25	0.3482142857142857	0.32142857142857145	0.33035714285714285	0.3080357142857143	0.4419642857142857	0.25	0.13392857142857142	0.7232142857142857	0.1428571428571429	0.42857142857142855	0.28125	0.2901785714285714	0.44642857142857145	0.3169642857142857	0.2366071428571429
sp|P06733|ENOA_HUMAN	0.33410138248847926	0.3640552995391705	0.3018433179723502	0.39631336405529954	0.35023041474654376	0.25345622119815664	0.5414746543778802	0.2119815668202765	0.24654377880184328	0.43317972350230416	0.23963133640552994	0.3271889400921659	0.5599078341013825	0.31797235023041476	0.12211981566820279	0.41013824884792627	0.29493087557603687	0.29493087557603687	0.3387096774193548	0.22119815668202766	0.44009216589861755	0.3986175115207373	0.3686635944700461	0.23271889400921658	0.3271889400921659	0.3248847926267281	0.347926267281106	0.347926267281106	0.41935483870967744	0.23271889400921658	0.12672811059907835	0.7465437788018433	0.1267281105990784	0.43548387096774194	0.26497695852534564	0.29953917050691237	0.46774193548387094	0.33410138248847926	0.19815668202764974
sp|P13716|HEM2_HUMAN	0.26666666666666666	0.4121212121212121	0.3212121212121213	0.3212121212121212	0.3878787878787879	0.29090909090909084	0.5212121212121212	0.19696969696969696	0.2818181818181818	0.35454545454545455	0.2878787878787879	0.3575757575757576	0.49393939393939396	0.4	0.10606060606060608	0.396969696969697	0.2909090909090909	0.31212121212121213	0.3090909090909091	0.18484848484848485	0.5060606060606061	0.42727272727272725	0.3242424242424242	0.24848484848484853	0.3575757575757576	0.3484848484848485	0.29393939393939383	0.33636363636363636	0.41515151515151516	0.24848484848484842	0.10606060606060606	0.7787878787878788	0.11515151515151512	0.48484848484848486	0.2515151515151515	0.2636363636363636	0.47878787878787876	0.26666666666666666	0.2545454545454546
sp|P09960|LKHA4_HUMAN	0.3027823240589198	0.3698854337152209	0.32733224222585927	0.3878887070376432	0.2896890343698854	0.32242225859247137	0.5090016366612111	0.18985270049099837	0.30114566284779054	0.46153846153846156	0.1751227495908347	0.3633387888707037	0.5482815057283142	0.31751227495908346	0.1342062193126023	0.42225859247135844	0.27168576104746317	0.3060556464811784	0.34206219312602293	0.20621931260229132	0.45171849427168576	0.381342062193126	0.3698854337152209	0.24877250409165302	0.36333878887070375	0.3076923076923077	0.3289689034369885	0.3060556464811784	0.4451718494271686	0.24877250409165308	0.10310965630114566	0.7741407528641571	0.12274959083469728	0.4320785597381342	0.2978723404255319	0.27004909983633385	0.4206219312602291	0.3027823240589198	0.27659574468085113
sp|O60568|PLOD3_HUMAN	0.3143631436314363	0.36585365853658536	0.3197831978319784	0.38346883468834686	0.2872628726287263	0.3292682926829269	0.5271002710027101	0.16666666666666666	0.3062330623306233	0.4078590785907859	0.22899728997289973	0.36314363143631445	0.5582655826558266	0.3238482384823848	0.1178861788617886	0.45663956639566394	0.24661246612466126	0.2967479674796748	0.3319783197831978	0.22628726287262874	0.44173441734417346	0.3712737127371274	0.35365853658536583	0.2750677506775068	0.36314363143631434	0.29132791327913277	0.3455284552845529	0.2899728997289973	0.4349593495934959	0.2750677506775068	0.1070460704607046	0.7601626016260162	0.1327913279132792	0.4254742547425474	0.2750677506775068	0.2994579945799458	0.4241192411924119	0.3143631436314363	0.26151761517615174
sp|P00558|PGK1_HUMAN	0.31654676258992803	0.354916067146283	0.3285371702637889	0.38369304556354916	0.381294964028777	0.2350119904076738	0.5179856115107914	0.2565947242206235	0.22541966426858512	0.4292565947242206	0.23261390887290168	0.3381294964028777	0.5515587529976019	0.3381294964028777	0.11031175059952036	0.37889688249400477	0.302158273381295	0.31894484412470026	0.31894484412470026	0.23261390887290168	0.44844124700239807	0.4052757793764988	0.3645083932853717	0.23021582733812956	0.3381294964028777	0.3333333333333333	0.328537170263789	0.34772182254196643	0.42206235011990406	0.23021582733812945	0.12709832134292565	0.7529976019184652	0.11990407673860914	0.4412470023980815	0.2541966426858513	0.30455635491606725	0.4892086330935252	0.31654676258992803	0.19424460431654672
sp|P19971|TYPH_HUMAN	0.26141078838174275	0.4315352697095436	0.3070539419087137	0.3817427385892116	0.35269709543568467	0.26556016597510373	0.5933609958506224	0.14937759336099585	0.2572614107883817	0.35684647302904565	0.33402489626556015	0.30912863070539415	0.5414937759336099	0.3962655601659751	0.062240663900414994	0.34647302904564314	0.35477178423236516	0.2987551867219917	0.3112033195020747	0.23029045643153526	0.4585062240663901	0.48132780082987553	0.36721991701244816	0.15145228215767625	0.3091286307053942	0.4170124481327801	0.2738589211618257	0.3962655601659751	0.45228215767634855	0.15145228215767642	0.08921161825726141	0.8029045643153527	0.10788381742738584	0.5228215767634855	0.17634854771784234	0.30082987551867213	0.5394190871369294	0.26141078838174275	0.19917012448132781
sp|P47992|XCL1_HUMAN	0.2807017543859649	0.38596491228070173	0.33333333333333337	0.4298245614035088	0.34210526315789475	0.22807017543859648	0.5789473684210527	0.20175438596491227	0.21929824561403508	0.4473684210526316	0.20175438596491227	0.3508771929824561	0.5964912280701754	0.2894736842105263	0.11403508771929827	0.32456140350877194	0.3508771929824561	0.32456140350877194	0.32456140350877194	0.2719298245614035	0.40350877192982454	0.4298245614035088	0.3684210526315789	0.2017543859649123	0.3508771929824561	0.3684210526315789	0.28070175438596495	0.37719298245614036	0.42105263157894735	0.20175438596491224	0.14035087719298245	0.7982456140350878	0.06140350877192979	0.38596491228070173	0.37719298245614036	0.2368421052631579	0.42105263157894735	0.2807017543859649	0.29824561403508776
sp|P15336|ATF2_HUMAN	0.30495049504950494	0.45742574257425744	0.23762376237623756	0.4415841584158416	0.3227722772277228	0.2356435643564357	0.5722772277227722	0.19603960396039605	0.23168316831683172	0.5663366336633663	0.19207920792079208	0.24158415841584163	0.6455445544554456	0.2891089108910891	0.06534653465346535	0.4415841584158416	0.32475247524752476	0.2336633663366337	0.39603960396039606	0.2495049504950495	0.35445544554455444	0.4752475247524752	0.3425742574257426	0.18217821782178217	0.24158415841584158	0.42178217821782177	0.33663366336633666	0.36435643564356435	0.4534653465346535	0.18217821782178217	0.10297029702970296	0.7960396039603961	0.10099009900990097	0.43564356435643564	0.22772277227722773	0.3366336633663367	0.3326732673267327	0.30495049504950494	0.3623762376237623
sp|P32856|STX2_HUMAN	0.4305555555555556	0.2673611111111111	0.3020833333333333	0.4236111111111111	0.3506944444444444	0.22569444444444442	0.5590277777777778	0.21875	0.2222222222222222	0.4965277777777778	0.1875	0.3159722222222222	0.6006944444444444	0.2604166666666667	0.1388888888888889	0.4826388888888889	0.21875	0.29861111111111116	0.4513888888888889	0.14930555555555555	0.3993055555555556	0.3020833333333333	0.4236111111111111	0.27430555555555564	0.3159722222222222	0.22916666666666666	0.45486111111111116	0.2847222222222222	0.4409722222222222	0.2743055555555556	0.16319444444444445	0.65625	0.18055555555555558	0.5	0.2743055555555556	0.22569444444444442	0.3541666666666667	0.4305555555555556	0.21527777777777768
sp|P27797|CALR_HUMAN	0.4556354916067146	0.302158273381295	0.24220623501199035	0.4844124700239808	0.23980815347721823	0.27577937649880097	0.5683453237410072	0.18225419664268586	0.24940047961630693	0.5851318944844125	0.13908872901678657	0.2757793764988009	0.6690647482014388	0.20863309352517986	0.12230215827338134	0.5707434052757794	0.21342925659472423	0.2158273381294964	0.46522781774580335	0.2038369304556355	0.33093525179856115	0.3908872901678657	0.35731414868105515	0.2517985611510791	0.27577937649880097	0.2517985611510791	0.47242206235011985	0.31894484412470026	0.4292565947242206	0.2517985611510791	0.11990407673860912	0.6187050359712231	0.2613908872901678	0.4148681055155875	0.23741007194244604	0.3477218225419665	0.3333333333333333	0.4556354916067146	0.21103117505995211
sp|P28482|MK01_HUMAN	0.3277777777777778	0.34444444444444444	0.32777777777777783	0.3416666666666667	0.30833333333333335	0.35	0.4722222222222222	0.18611111111111112	0.3416666666666667	0.41388888888888886	0.20555555555555555	0.3805555555555556	0.5138888888888888	0.34444444444444444	0.14166666666666672	0.4722222222222222	0.20833333333333334	0.3194444444444444	0.3194444444444444	0.19444444444444445	0.48611111111111116	0.3416666666666667	0.38333333333333336	0.27499999999999997	0.38055555555555554	0.25555555555555554	0.36388888888888893	0.26666666666666666	0.4583333333333333	0.2750000000000001	0.11666666666666667	0.7583333333333333	0.125	0.4583333333333333	0.275	0.2666666666666667	0.41944444444444445	0.3277777777777778	0.2527777777777777
sp|P40429|RL13A_HUMAN	0.37438423645320196	0.3103448275862069	0.31527093596059114	0.24630541871921183	0.4827586206896552	0.27093596059113295	0.4433497536945813	0.2955665024630542	0.2610837438423645	0.3645320197044335	0.28078817733990147	0.35467980295566504	0.5369458128078818	0.3842364532019704	0.0788177339901478	0.4876847290640394	0.20689655172413793	0.30541871921182273	0.35960591133004927	0.17733990147783252	0.4630541871921182	0.270935960591133	0.3497536945812808	0.3793103448275862	0.35467980295566504	0.2413793103448276	0.40394088669950734	0.22167487684729065	0.39901477832512317	0.37931034482758613	0.24630541871921183	0.6847290640394089	0.06896551724137923	0.5665024630541872	0.2561576354679803	0.17733990147783252	0.43349753694581283	0.37438423645320196	0.1921182266009852
sp|P07814|SYEP_HUMAN	0.35978835978835977	0.3498677248677249	0.29034391534391535	0.3941798941798942	0.3386243386243386	0.2671957671957672	0.5238095238095238	0.22685185185185186	0.2493386243386243	0.4880952380952381	0.18981481481481483	0.32208994708994704	0.5846560846560847	0.29365079365079366	0.12169312169312169	0.4656084656084656	0.2619047619047619	0.2724867724867725	0.376984126984127	0.20767195767195767	0.41534391534391535	0.36706349206349204	0.37367724867724866	0.25925925925925924	0.3220899470899471	0.2976190476190476	0.3802910052910053	0.294973544973545	0.44576719576719576	0.25925925925925924	0.13690476190476192	0.7248677248677249	0.13822751322751325	0.4583333333333333	0.2791005291005291	0.2625661375661376	0.40145502645502645	0.35978835978835977	0.23875661375661372
sp|P62277|RS13_HUMAN	0.33774834437086093	0.3708609271523179	0.29139072847682124	0.2913907284768212	0.40397350993377484	0.30463576158940403	0.4768211920529801	0.23178807947019867	0.29139072847682124	0.4105960264900662	0.2582781456953642	0.33112582781456956	0.5562913907284768	0.3576158940397351	0.08609271523178813	0.46357615894039733	0.2582781456953642	0.2781456953642385	0.39072847682119205	0.16556291390728478	0.44370860927152317	0.3443708609271523	0.33112582781456956	0.32450331125827814	0.33112582781456956	0.2980132450331126	0.37086092715231783	0.2913907284768212	0.3841059602649007	0.3245033112582782	0.2119205298013245	0.7086092715231788	0.07947019867549676	0.5231788079470199	0.23178807947019867	0.24503311258278146	0.4105960264900662	0.33774834437086093	0.25165562913907286
